time,percentile_5,percentile_95,vartype,scenario,asset_type,varname,sitename,value
203512-31,0.0530725203824834,0.0841363402305393,Damage,ssp126,PV,Wind gust damage,Sishen,0.0641813066529377
204012-31,0.0530478598710571,0.0842333317935324,Damage,ssp126,PV,Wind gust damage,Sishen,0.0642922928767717
204512-31,0.0530491391441468,0.084413255968639,Damage,ssp126,PV,Wind gust damage,Sishen,0.0644034567835716
205012-31,0.052976989834485,0.0845364076647789,Damage,ssp126,PV,Wind gust damage,Sishen,0.064514826914943
205512-31,0.0529506440214476,0.0847193180801318,Damage,ssp126,PV,Wind gust damage,Sishen,0.0646263753430374
206012-31,0.0529083834063087,0.0849421361097918,Damage,ssp126,PV,Wind gust damage,Sishen,0.0647381307081826
206512-31,0.0529161321415458,0.085163075958474,Damage,ssp126,PV,Wind gust damage,Sishen,0.0648500792012426
207012-31,0.0528993833054642,0.0854687449872192,Damage,ssp126,PV,Wind gust damage,Sishen,0.0649622069156472
207512-31,0.052880158835566,0.0857898356865321,Damage,ssp126,PV,Wind gust damage,Sishen,0.0650745426404508
208012-31,0.0528182543758841,0.0862364934385659,Damage,ssp126,PV,Wind gust damage,Sishen,0.0651870724947977
208512-31,0.0528125576645552,0.0864325496936653,Damage,ssp126,PV,Wind gust damage,Sishen,0.0652997824998929
209012-31,0.0527851132198732,0.0864661217302887,Damage,ssp126,PV,Wind gust damage,Sishen,0.0654127015942883
209512-31,0.0527942906480743,0.0866082270314729,Damage,ssp126,PV,Wind gust damage,Sishen,0.0655258014616901
210012-31,0.0527834237284712,0.0866711706833029,Damage,ssp126,PV,Wind gust damage,Sishen,0.0656391111407436
198012-31,0.0524352048418797,0.083856674818944,Damage,ssp585,PV,Wind gust damage,Sishen,0.0631649711493486
198512-31,0.0525555267448071,0.0838567483314798,Damage,ssp585,PV,Wind gust damage,Sishen,0.0632466886701744
199012-31,0.0527194017797654,0.0838100257265488,Damage,ssp585,PV,Wind gust damage,Sishen,0.0633285396072639
199512-31,0.0527999043629863,0.0838763601000319,Damage,ssp585,PV,Wind gust damage,Sishen,0.0634104686049188
200012-31,0.0528995688591032,0.0839440347300935,Damage,ssp585,PV,Wind gust damage,Sishen,0.0634925174458263
200512-31,0.052963507594777,0.0839474382913402,Damage,ssp585,PV,Wind gust damage,Sishen,0.0635746584489002
201012-31,0.0529668284827433,0.0838316475438111,Damage,ssp585,PV,Wind gust damage,Sishen,0.0636569056510494
201512-31,0.0529705211829396,0.0839566929955218,Damage,ssp585,PV,Wind gust damage,Sishen,0.0637392871333728
202012-31,0.0530401499962001,0.0840808007443301,Damage,ssp585,PV,Wind gust damage,Sishen,0.0637783647797274
202512-31,0.053030476443647,0.0842055900698234,Damage,ssp585,PV,Wind gust damage,Sishen,0.0638174663687297
203012-31,0.0530390802378015,0.0842186199752558,Damage,ssp585,PV,Wind gust damage,Sishen,0.0638566059127178
203512-31,0.0530537796753046,0.0841766029892208,Damage,ssp585,PV,Wind gust damage,Sishen,0.0638957554395528
204012-31,0.0530210719999133,0.0842481754264794,Damage,ssp585,PV,Wind gust damage,Sishen,0.0639349429678681
204512-31,0.0529928338162623,0.084461776906492,Damage,ssp585,PV,Wind gust damage,Sishen,0.0639741404912314
205012-31,0.0530168062567744,0.0847313875043175,Damage,ssp585,PV,Wind gust damage,Sishen,0.0640133760626263
205512-31,0.0530937236185508,0.084910476505665,Damage,ssp585,PV,Wind gust damage,Sishen,0.0640526216412851
206012-31,0.0530755455734978,0.0848262944276847,Damage,ssp585,PV,Wind gust damage,Sishen,0.0640918912653506
206512-31,0.0530711241986031,0.0849321213914452,Damage,ssp585,PV,Wind gust damage,Sishen,0.0641311990073772
207012-31,0.0530626664361193,0.0852463215609274,Damage,ssp585,PV,Wind gust damage,Sishen,0.0641705167750185
207512-31,0.0530521513725559,0.0854077968922398,Damage,ssp585,PV,Wind gust damage,Sishen,0.0642098586322391
208012-31,0.0530585485635579,0.0854639499531443,Damage,ssp585,PV,Wind gust damage,Sishen,0.0642492386774787
208512-31,0.0530269539412757,0.0855383219416382,Damage,ssp585,PV,Wind gust damage,Sishen,0.0642886287667171
209012-31,0.0529099493017781,0.0858283684722305,Damage,ssp585,PV,Wind gust damage,Sishen,0.0643280570907537
209512-31,0.0528596202578253,0.0859004216789359,Damage,ssp585,PV,Wind gust damage,Sishen,0.0643674813614599
210012-31,0.0527616040604201,0.0859604022897778,Damage,ssp585,PV,Wind gust damage,Sishen,0.0644069438965082
198012-31,0.0604720939603699,0.2271812056340793,Damage,ssp126,PV,Wind gust damage,El_Romero,0.0993882854862603
198512-31,0.0600003502237761,0.2267281305342167,Damage,ssp126,PV,Wind gust damage,El_Romero,0.0986245144298108
199012-31,0.0594301747746659,0.2256852581378355,Damage,ssp126,PV,Wind gust damage,El_Romero,0.0978666069895278
199512-31,0.0590609536297572,0.2246629050084302,Damage,ssp126,PV,Wind gust damage,El_Romero,0.0971144969564415
200012-31,0.0584709424928485,0.2236419423558119,Damage,ssp126,PV,Wind gust damage,El_Romero,0.0963681613530605
200512-31,0.0578620948563211,0.2229937720181937,Damage,ssp126,PV,Wind gust damage,El_Romero,0.095627555930764
201012-31,0.0574598297856801,0.2229810834638244,Damage,ssp126,PV,Wind gust damage,El_Romero,0.094892636778695
201512-31,0.0569568810070268,0.2222987216764393,Damage,ssp126,PV,Wind gust damage,El_Romero,0.094163360321202
202012-31,0.0564868679593606,0.2222136946628097,Damage,ssp126,PV,Wind gust damage,El_Romero,0.0934733525512176
202512-31,0.0558501505790074,0.2201258000744486,Damage,ssp126,PV,Wind gust damage,El_Romero,0.0927884166396264
203012-31,0.0552334034683375,0.2196742640275935,Damage,ssp126,PV,Wind gust damage,El_Romero,0.0921084748564921
203512-31,0.0547415548933028,0.2196932078200033,Damage,ssp126,PV,Wind gust damage,El_Romero,0.0914335310779851
204012-31,0.0541573061718937,0.2197121532424495,Damage,ssp126,PV,Wind gust damage,El_Romero,0.0907635087051472
204512-31,0.0536716579686715,0.2197311002950718,Damage,ssp126,PV,Wind gust damage,El_Romero,0.0900983918098289
205012-31,0.0532355323592251,0.219749952787685,Damage,ssp126,PV,Wind gust damage,El_Romero,0.0894381641421762
205512-31,0.0527909574254317,0.2191504465524027,Damage,ssp126,PV,Wind gust damage,El_Romero,0.0887827507690612
206012-31,0.0523198722627064,0.2183183126760327,Damage,ssp126,PV,Wind gust damage,El_Romero,0.0881321361054074
206512-31,0.0517697976890595,0.2181560079553357,Damage,ssp126,PV,Wind gust damage,El_Romero,0.087486304251497
207012-31,0.0513908889363104,0.2179680608671074,Damage,ssp126,PV,Wind gust damage,El_Romero,0.086845181903961
207512-31,0.0508879922336164,0.2177471983412753,Damage,ssp126,PV,Wind gust damage,El_Romero,0.0862087727066781
208012-31,0.050036905604396,0.2156829570648858,Damage,ssp126,PV,Wind gust damage,El_Romero,0.085577004423123
208512-31,0.0498113811953637,0.2143390161773671,Damage,ssp126,PV,Wind gust damage,El_Romero,0.0849498620238911
209012-31,0.0494840179739153,0.2154948719988001,Damage,ssp126,PV,Wind gust damage,El_Romero,0.0843273301763644
209512-31,0.0490794395007744,0.2166487913841703,Damage,ssp126,PV,Wind gust damage,El_Romero,0.0837093382153701
210012-31,0.0484668282198367,0.2164123049674381,Damage,ssp126,PV,Wind gust damage,El_Romero,0.0830958714354813
198012-31,0.1189194777902196,0.4644389107614847,Damage,ssp245,PV,Wind gust damage,Red_Tailed_Hawk,0.2165880101508519
198512-31,0.1185268507614976,0.4650535919921724,Damage,ssp245,PV,Wind gust damage,Red_Tailed_Hawk,0.2162960046547466
199012-31,0.1180960035462213,0.4653723106834996,Damage,ssp245,PV,Wind gust damage,Red_Tailed_Hawk,0.2160043919903081
199512-31,0.117632825788594,0.4650552165203568,Damage,ssp245,PV,Wind gust damage,Red_Tailed_Hawk,0.2157134549129045
200012-31,0.1174817452147124,0.4648398127628279,Damage,ssp245,PV,Wind gust damage,Red_Tailed_Hawk,0.2154224373525343
200512-31,0.1172514031508284,0.4642207505669074,Damage,ssp245,PV,Wind gust damage,Red_Tailed_Hawk,0.2151322824219483
201012-31,0.1169617651091339,0.4636191089489949,Damage,ssp245,PV,Wind gust damage,Red_Tailed_Hawk,0.2148422353226289
201512-31,0.1167826554745774,0.4632981462218491,Damage,ssp245,PV,Wind gust damage,Red_Tailed_Hawk,0.2145527662721743
202012-31,0.1167836789105646,0.4641346094478206,Damage,ssp245,PV,Wind gust damage,Red_Tailed_Hawk,0.214456425684423
202512-31,0.116568545203012,0.4649725758145117,Damage,ssp245,PV,Wind gust damage,Red_Tailed_Hawk,0.214359940591408
203012-31,0.1163537818516233,0.4656936869027087,Damage,ssp245,PV,Wind gust damage,Red_Tailed_Hawk,0.2142636864022172
203512-31,0.1162548132387574,0.4653777972287635,Damage,ssp245,PV,Wind gust damage,Red_Tailed_Hawk,0.2141673815894141
204012-31,0.1161650142279032,0.466028103662402,Damage,ssp245,PV,Wind gust damage,Red_Tailed_Hawk,0.2140712136796286
204512-31,0.1160305091536893,0.4666795183284006,Damage,ssp245,PV,Wind gust damage,Red_Tailed_Hawk,0.2139749951917745
205012-31,0.1158961850312139,0.4673316352116771,Damage,ssp245,PV,Wind gust damage,Red_Tailed_Hawk,0.2138789134843884
205512-31,0.1157244605487959,0.4679846590491837,Damage,ssp245,PV,Wind gust damage,Red_Tailed_Hawk,0.2137827812444375
206012-31,0.1155396997173147,0.4687229035981888,Damage,ssp245,PV,Wind gust damage,Red_Tailed_Hawk,0.2136866921205536
206512-31,0.1153552082531616,0.4696236553858894,Damage,ssp245,PV,Wind gust damage,Red_Tailed_Hawk,0.2135907395934879
207012-31,0.1152460787105455,0.4705263354226158,Damage,ssp245,PV,Wind gust damage,Red_Tailed_Hawk,0.2134947366020467
207512-31,0.1152274208172367,0.471430330639969,Damage,ssp245,PV,Wind gust damage,Red_Tailed_Hawk,0.2133988700851465
208012-31,0.1150713581460402,0.471538613216569,Damage,ssp245,PV,Wind gust damage,Red_Tailed_Hawk,0.2133029531492723
208512-31,0.1149154562467615,0.4713539713109659,Damage,ssp245,PV,Wind gust damage,Red_Tailed_Hawk,0.2132070792333139
209012-31,0.1147597904681746,0.4711694013639191,Damage,ssp245,PV,Wind gust damage,Red_Tailed_Hawk,0.2131112483180594
209512-31,0.1146043353142741,0.4709853146344779,Damage,ssp245,PV,Wind gust damage,Red_Tailed_Hawk,0.2130155536330589
210012-31,0.1144126621503018,0.4708008883609406,Damage,ssp245,PV,Wind gust damage,Red_Tailed_Hawk,0.2129199018267572
198012-31,0.1189194777902196,0.4644389107614847,Damage,ssp126,PV,Wind gust damage,Red_Tailed_Hawk,0.2165880101508519
198512-31,0.1185268507614976,0.4650535919921724,Damage,ssp126,PV,Wind gust damage,Red_Tailed_Hawk,0.2162960046547466
199012-31,0.1180960035462213,0.4653723106834996,Damage,ssp126,PV,Wind gust damage,Red_Tailed_Hawk,0.2160043919903081
199512-31,0.117632825788594,0.4650552165203568,Damage,ssp126,PV,Wind gust damage,Red_Tailed_Hawk,0.2157134549129045
200012-31,0.1174817452147124,0.4648398127628279,Damage,ssp126,PV,Wind gust damage,Red_Tailed_Hawk,0.2154224373525343
200512-31,0.1172514031508284,0.4642207505669074,Damage,ssp126,PV,Wind gust damage,Red_Tailed_Hawk,0.2151322824219483
201012-31,0.1169617651091339,0.4636191089489949,Damage,ssp126,PV,Wind gust damage,Red_Tailed_Hawk,0.2148422353226289
201512-31,0.1167826554745774,0.4632981462218491,Damage,ssp126,PV,Wind gust damage,Red_Tailed_Hawk,0.2145527662721743
202012-31,0.1165313919702918,0.461436042919495,Damage,ssp126,PV,Wind gust damage,Red_Tailed_Hawk,0.2139711548432997
202512-31,0.1162150100019124,0.462212038226449,Damage,ssp126,PV,Wind gust damage,Red_Tailed_Hawk,0.2133912100927496
203012-31,0.1154536648599262,0.4612893789364576,Damage,ssp126,PV,Wind gust damage,Red_Tailed_Hawk,0.2128128338648966
203512-31,0.1148359993540071,0.4612160643458795,Damage,ssp126,PV,Wind gust damage,Red_Tailed_Hawk,0.2122360219356509
204012-31,0.1143758945535965,0.4611429627194647,Damage,ssp126,PV,Wind gust damage,Red_Tailed_Hawk,0.2116607700921998
204512-31,0.1139932064608606,0.4603989093607813,Damage,ssp126,PV,Wind gust damage,Red_Tailed_Hawk,0.2110870741329791
205012-31,0.1138426296125258,0.4606818628160353,Damage,ssp126,PV,Wind gust damage,Red_Tailed_Hawk,0.210514837711241
205512-31,0.1136922763485003,0.4609231232178282,Damage,ssp126,PV,Wind gust damage,Red_Tailed_Hawk,0.2099443331170318
206012-31,0.1135420965554035,0.4608496653296807,Damage,ssp126,PV,Wind gust damage,Red_Tailed_Hawk,0.2093751880546027
206512-31,0.113149922981034,0.4607923159023664,Damage,ssp126,PV,Wind gust damage,Red_Tailed_Hawk,0.2088076740885036
207012-31,0.1127394387625536,0.4607379914186889,Damage,ssp126,PV,Wind gust damage,Red_Tailed_Hawk,0.208241695165831
207512-31,0.1124901606131881,0.4606838744763014,Damage,ssp126,PV,Wind gust damage,Red_Tailed_Hawk,0.2076772471518922
208012-31,0.1122342032155354,0.4606299650039057,Damage,ssp126,PV,Wind gust damage,Red_Tailed_Hawk,0.207114325923037
208512-31,0.1117921039404641,0.4592587969140025,Damage,ssp126,PV,Wind gust damage,Red_Tailed_Hawk,0.2065529273666293
209012-31,0.1113786576154171,0.4574599962525106,Damage,ssp126,PV,Wind gust damage,Red_Tailed_Hawk,0.2059929572000594
209512-31,0.1106861811272791,0.4569961759859074,Damage,ssp126,PV,Wind gust damage,Red_Tailed_Hawk,0.2054346818755077
210012-31,0.1099511869900407,0.457084990356299,Damage,ssp126,PV,Wind gust damage,Red_Tailed_Hawk,0.2048777370765987
198012-31,0.0524352048418797,0.083856674818944,Damage,ssp245,PV,Wind gust damage,Sishen,0.0631649711493486
198512-31,0.0525555267448071,0.0838567483314798,Damage,ssp245,PV,Wind gust damage,Sishen,0.0632466886701744
199012-31,0.0527194017797654,0.0838100257265488,Damage,ssp245,PV,Wind gust damage,Sishen,0.0633285396072639
199512-31,0.0527999043629863,0.0838763601000319,Damage,ssp245,PV,Wind gust damage,Sishen,0.0634104686049188
200012-31,0.0528995688591032,0.0839440347300935,Damage,ssp245,PV,Wind gust damage,Sishen,0.0634925174458263
200512-31,0.052963507594777,0.0839474382913402,Damage,ssp245,PV,Wind gust damage,Sishen,0.0635746584489002
201012-31,0.0529668284827433,0.0838316475438111,Damage,ssp245,PV,Wind gust damage,Sishen,0.0636569056510494
201512-31,0.0529705211829396,0.0839566929955218,Damage,ssp245,PV,Wind gust damage,Sishen,0.0637392871333728
202012-31,0.0529601056421394,0.0841013311538635,Damage,ssp245,PV,Wind gust damage,Sishen,0.0638374319561834
202512-31,0.0529553455972217,0.0842769839609546,Damage,ssp245,PV,Wind gust damage,Sishen,0.063935713789255
203012-31,0.0529612318616615,0.0842978578282975,Damage,ssp245,PV,Wind gust damage,Sishen,0.0640341327999978
203512-31,0.0528949418093857,0.0843388817094491,Damage,ssp245,PV,Wind gust damage,Sishen,0.0641327172723326
204012-31,0.052930797522826,0.084440529375524,Damage,ssp245,PV,Wind gust damage,Sishen,0.0642314534239541
204512-31,0.052956599421227,0.084532498564228,Damage,ssp245,PV,Wind gust damage,Sishen,0.0643303273864655
205012-31,0.0529001487184178,0.0845648884115634,Damage,ssp245,PV,Wind gust damage,Sishen,0.0644293675745285
205512-31,0.0528405029041695,0.0845973091993332,Damage,ssp245,PV,Wind gust damage,Sishen,0.0645285601421237
206012-31,0.0528577429752845,0.0846448042411094,Damage,ssp245,PV,Wind gust damage,Sishen,0.0646279053233933
206512-31,0.052856445139895,0.0847455201979223,Damage,ssp245,PV,Wind gust damage,Sishen,0.0647274033528381
207012-31,0.052855147336355,0.0847468388742081,Damage,ssp245,PV,Wind gust damage,Sishen,0.0648270544653184
207512-31,0.0528452178759238,0.0847481575709957,Damage,ssp245,PV,Wind gust damage,Sishen,0.0649268588960545
208012-31,0.0528332053740608,0.0847658969640931,Damage,ssp245,PV,Wind gust damage,Sishen,0.0650268026265904
208512-31,0.0528432252567076,0.084855393465228,Damage,ssp245,PV,Wind gust damage,Sishen,0.0651269143790108
209012-31,0.0528713605790328,0.0849100485024562,Damage,ssp245,PV,Wind gust damage,Sishen,0.065227180157479
209512-31,0.0528795444170356,0.0850471196091527,Damage,ssp245,PV,Wind gust damage,Sishen,0.0653275858787345
210012-31,0.0528557730590858,0.0851261102078009,Damage,ssp245,PV,Wind gust damage,Sishen,0.0654281603976258
198012-31,0.2039823992258328,0.3311891448431077,Damage,ssp245,PV,Wind gust damage,Extremadura,0.2513529214673905
198512-31,0.2039573960432383,0.3304770180183286,Damage,ssp245,PV,Wind gust damage,Extremadura,0.2511431500033213
199012-31,0.204111705539657,0.3303614398397852,Damage,ssp245,PV,Wind gust damage,Extremadura,0.2509335531676895
199512-31,0.2040988382431432,0.3291515939308372,Damage,ssp245,PV,Wind gust damage,Extremadura,0.2507241308158569
200012-31,0.2040935217840553,0.3290593539069145,Damage,ssp245,PV,Wind gust damage,Extremadura,0.2505149376148646
200512-31,0.2034349054720254,0.3287225586291634,Damage,ssp245,PV,Wind gust damage,Extremadura,0.2503058089856303
201012-31,0.2028300847174982,0.3285985400988348,Damage,ssp245,PV,Wind gust damage,Extremadura,0.2500970186592418
201512-31,0.2017474981700825,0.3280586049826539,Damage,ssp245,PV,Wind gust damage,Extremadura,0.2498882927074871
202012-31,0.2013054243580101,0.3278736142783165,Damage,ssp245,PV,Wind gust damage,Extremadura,0.2497805518467037
202512-31,0.2002917630465158,0.3275380286278149,Damage,ssp245,PV,Wind gust damage,Extremadura,0.2496729119505678
203012-31,0.1987956318105715,0.3276635107471402,Damage,ssp245,PV,Wind gust damage,Extremadura,0.2495653183244847
203512-31,0.1977015979459133,0.3275669597527701,Damage,ssp245,PV,Wind gust damage,Extremadura,0.2494577163678294
204012-31,0.1962124914070948,0.3274410849623818,Damage,ssp245,PV,Wind gust damage,Extremadura,0.2493502152459535
204512-31,0.1946701744193605,0.3281215829059263,Damage,ssp245,PV,Wind gust damage,Extremadura,0.2492427058008678
205012-31,0.192948385672051,0.3297671382928008,Damage,ssp245,PV,Wind gust damage,Extremadura,0.2491352425936127
205512-31,0.1914094661874832,0.3306615932012661,Damage,ssp245,PV,Wind gust damage,Extremadura,0.2490278800914133
206012-31,0.1901390042405109,0.33064525625058,Damage,ssp245,PV,Wind gust damage,Extremadura,0.2489205092770355
206512-31,0.1884773520078982,0.3320758281534542,Damage,ssp245,PV,Wind gust damage,Extremadura,0.2488131846411649
207012-31,0.1864710362076037,0.3338187866071473,Damage,ssp245,PV,Wind gust damage,Extremadura,0.2487059605807915
207512-31,0.1845325343009911,0.3355680748604085,Damage,ssp245,PV,Wind gust damage,Extremadura,0.2485987282192566
208012-31,0.1827754676416719,0.3365822359386395,Damage,ssp245,PV,Wind gust damage,Extremadura,0.2484915419769807
208512-31,0.1805512610792153,0.3390880273991409,Damage,ssp245,PV,Wind gust damage,Extremadura,0.2483844561808088
209012-31,0.1785980364423788,0.3415888135644276,Damage,ssp245,PV,Wind gust damage,Extremadura,0.2482773620944777
209512-31,0.1767104722865706,0.3455653239058786,Damage,ssp245,PV,Wind gust damage,Extremadura,0.2481703683680876
210012-31,0.175046726037743,0.3474983737110458,Damage,ssp245,PV,Wind gust damage,Extremadura,0.2480634206353769
198012-31,0.1189194777902196,0.4644389107614847,Damage,ssp585,PV,Wind gust damage,Red_Tailed_Hawk,0.2165880101508519
198512-31,0.1185268507614976,0.4650535919921724,Damage,ssp585,PV,Wind gust damage,Red_Tailed_Hawk,0.2162960046547466
199012-31,0.1180960035462213,0.4653723106834996,Damage,ssp585,PV,Wind gust damage,Red_Tailed_Hawk,0.2160043919903081
199512-31,0.117632825788594,0.4650552165203568,Damage,ssp585,PV,Wind gust damage,Red_Tailed_Hawk,0.2157134549129045
200012-31,0.1174817452147124,0.4648398127628279,Damage,ssp585,PV,Wind gust damage,Red_Tailed_Hawk,0.2154224373525343
200512-31,0.1172514031508284,0.4642207505669074,Damage,ssp585,PV,Wind gust damage,Red_Tailed_Hawk,0.2151322824219483
201012-31,0.1169617651091339,0.4636191089489949,Damage,ssp585,PV,Wind gust damage,Red_Tailed_Hawk,0.2148422353226289
201512-31,0.1167826554745774,0.4632981462218491,Damage,ssp585,PV,Wind gust damage,Red_Tailed_Hawk,0.2145527662721743
202012-31,0.116389654527462,0.4635725495654326,Damage,ssp585,PV,Wind gust damage,Red_Tailed_Hawk,0.2143633187148025
202512-31,0.1159979745845297,0.4638471146759168,Damage,ssp585,PV,Wind gust damage,Red_Tailed_Hawk,0.2141741318331842
203012-31,0.1156075858871316,0.4641218416477704,Damage,ssp585,PV,Wind gust damage,Red_Tailed_Hawk,0.2139851115608676
203512-31,0.1152185095189773,0.464396730575514,Damage,ssp585,PV,Wind gust damage,Red_Tailed_Hawk,0.2137962577517578
204012-31,0.1148356722772384,0.4646717815537254,Damage,ssp585,PV,Wind gust damage,Red_Tailed_Hawk,0.2136074767525299
204512-31,0.1144648387552482,0.4649467916577357,Damage,ssp585,PV,Wind gust damage,Red_Tailed_Hawk,0.2134189555144083
205012-31,0.1140952013809101,0.4652223700401232,Damage,ssp585,PV,Wind gust damage,Red_Tailed_Hawk,0.2132306003018996
205512-31,0.1137267563047923,0.4654979077377322,Damage,ssp585,PV,Wind gust damage,Red_Tailed_Hawk,0.213042410969417
206012-31,0.1133595245264604,0.465773607864655,Damage,ssp585,PV,Wind gust damage,Red_Tailed_Hawk,0.2128542941931471
206512-31,0.1132286859243162,0.4660492670172973,Damage,ssp585,PV,Wind gust damage,Red_Tailed_Hawk,0.2126664362665229
207012-31,0.1131232760080271,0.4663254957858809,Damage,ssp585,PV,Wind gust damage,Red_Tailed_Hawk,0.21247874378385
207512-31,0.1130254919854725,0.4666016837700424,Damage,ssp585,PV,Wind gust damage,Red_Tailed_Hawk,0.212291123667702
208012-31,0.1130819422291846,0.4668778307046994,Damage,ssp585,PV,Wind gust damage,Red_Tailed_Hawk,0.2121037617196605
208512-31,0.1128044951414602,0.4671543442818091,Damage,ssp585,PV,Wind gust damage,Red_Tailed_Hawk,0.2119165647806331
209012-31,0.1126706428534303,0.4674146932299445,Damage,ssp585,PV,Wind gust damage,Red_Tailed_Hawk,0.2117295327059167
209512-31,0.1125369738704246,0.4676692646829301,Damage,ssp585,PV,Wind gust damage,Red_Tailed_Hawk,0.2115425727455783
210012-31,0.112403438662303,0.4679239741331928,Damage,ssp585,PV,Wind gust damage,Red_Tailed_Hawk,0.2113558700474354
198012-31,0.0604720939603699,0.2271812056340793,Damage,ssp585,PV,Wind gust damage,El_Romero,0.0993882854862603
198512-31,0.0600003502237761,0.2267281305342167,Damage,ssp585,PV,Wind gust damage,El_Romero,0.0986245144298108
199012-31,0.0594301747746659,0.2256852581378355,Damage,ssp585,PV,Wind gust damage,El_Romero,0.0978666069895278
199512-31,0.0590609536297572,0.2246629050084302,Damage,ssp585,PV,Wind gust damage,El_Romero,0.0971144969564415
200012-31,0.0584709424928485,0.2236419423558119,Damage,ssp585,PV,Wind gust damage,El_Romero,0.0963681613530605
200512-31,0.0578620948563211,0.2229937720181937,Damage,ssp585,PV,Wind gust damage,El_Romero,0.095627555930764
201012-31,0.0574598297856801,0.2229810834638244,Damage,ssp585,PV,Wind gust damage,El_Romero,0.094892636778695
201512-31,0.0569568810070268,0.2222987216764393,Damage,ssp585,PV,Wind gust damage,El_Romero,0.094163360321202
202012-31,0.0560596755825114,0.219859059609709,Damage,ssp585,PV,Wind gust damage,El_Romero,0.0931679680950247
202512-31,0.0552364064540513,0.2174462089395156,Damage,ssp585,PV,Wind gust damage,El_Romero,0.0921831287622865
203012-31,0.0543082399925629,0.2150596869656223,Damage,ssp585,PV,Wind gust damage,El_Romero,0.0912086502713286
203512-31,0.0534380652720712,0.2136839794214785,Damage,ssp585,PV,Wind gust damage,El_Romero,0.0902444835768076
204012-31,0.0525696773432404,0.213926387074871,Damage,ssp585,PV,Wind gust damage,El_Romero,0.0892904999799889
204512-31,0.0517231152479631,0.2141688816252386,Damage,ssp585,PV,Wind gust damage,El_Romero,0.0883465921231146
205012-31,0.0508927673758616,0.213753023626905,Damage,ssp585,PV,Wind gust damage,El_Romero,0.0874126346194683
205512-31,0.0500757320103708,0.2106042483428878,Damage,ssp585,PV,Wind gust damage,El_Romero,0.0864885608710485
206012-31,0.0492718177129053,0.2075017609110651,Damage,ssp585,PV,Wind gust damage,El_Romero,0.0855742475071304
206512-31,0.0484676570399784,0.2044448837084422,Damage,ssp585,PV,Wind gust damage,El_Romero,0.0846695916111462
207012-31,0.0475952789574307,0.2014329489494571,Damage,ssp585,PV,Wind gust damage,El_Romero,0.0837744729878842
207512-31,0.0467206461667365,0.1994225379740911,Damage,ssp585,PV,Wind gust damage,El_Romero,0.0828888459528399
208012-31,0.045850335909857,0.1982308285221753,Damage,ssp585,PV,Wind gust damage,El_Romero,0.0820125377454739
208512-31,0.045231617216754,0.1973854799152254,Damage,ssp585,PV,Wind gust damage,El_Romero,0.0811455042064858
209012-31,0.0444280754638015,0.1967161674606936,Damage,ssp585,PV,Wind gust damage,El_Romero,0.0802876295488469
209512-31,0.0435911330946485,0.1963561384158379,Damage,ssp585,PV,Wind gust damage,El_Romero,0.0794388171779176
210012-31,0.0427833152517492,0.1969819643126954,Damage,ssp585,PV,Wind gust damage,El_Romero,0.0785989542877944
198012-31,0.0530789200283386,0.1516090878378979,Damage,ssp245,PV,Wind gust damage,Aldoga,0.0843959602357112
198512-31,0.0527932026981167,0.1513102117006151,Damage,ssp245,PV,Wind gust damage,Aldoga,0.0840905308706647
199012-31,0.0525580039769124,0.1510119900122044,Damage,ssp245,PV,Wind gust damage,Aldoga,0.0837862426543679
199512-31,0.0523335923035089,0.1507099321187089,Damage,ssp245,PV,Wind gust damage,Aldoga,0.0834830729052894
200012-31,0.0520645302386467,0.1504065668899344,Damage,ssp245,PV,Wind gust damage,Aldoga,0.0831809627634069
200512-31,0.0517759268207499,0.1501038113894705,Damage,ssp245,PV,Wind gust damage,Aldoga,0.082879963160863
201012-31,0.0514883918268211,0.1498017300136169,Damage,ssp245,PV,Wind gust damage,Aldoga,0.0825800337602132
201512-31,0.051239599434722,0.1495001246887476,Damage,ssp245,PV,Wind gust damage,Aldoga,0.082281188862528
202012-31,0.0507818276718447,0.1491888000374296,Damage,ssp245,PV,Wind gust damage,Aldoga,0.081933776251542
202512-31,0.0503100405508912,0.1488780575194442,Damage,ssp245,PV,Wind gust damage,Aldoga,0.0815878293093193
203012-31,0.0497844804948249,0.148568026356611,Damage,ssp245,PV,Wind gust damage,Aldoga,0.0812433418625711
203512-31,0.0492624638897427,0.1482586398596598,Damage,ssp245,PV,Wind gust damage,Aldoga,0.0809003077639251
204012-31,0.0487589580767495,0.1479498318839598,Damage,ssp245,PV,Wind gust damage,Aldoga,0.0805587208918171
204512-31,0.0483627116027815,0.1476417308467791,Damage,ssp245,PV,Wind gust damage,Aldoga,0.0802185751503836
205012-31,0.0479696837356043,0.1473341413962653,Damage,ssp245,PV,Wind gust damage,Aldoga,0.0798798644693548
205512-31,0.0475798483563311,0.1470273206279359,Damage,ssp245,PV,Wind gust damage,Aldoga,0.0795425828039473
206012-31,0.0471916172307,0.1467211378696251,Damage,ssp245,PV,Wind gust damage,Aldoga,0.0792067241347583
206512-31,0.0468038330745694,0.146415527661522,Damage,ssp245,PV,Wind gust damage,Aldoga,0.0788722824676594
207012-31,0.0463828752158294,0.1461106170909861,Damage,ssp245,PV,Wind gust damage,Aldoga,0.0785392518336914
207512-31,0.0459478172800119,0.1458063405700072,Damage,ssp245,PV,Wind gust damage,Aldoga,0.0782076262889589
